age,education,education-num,marital-status,occupation,race,sex,hours-per-week,native-country,income
40,Assoc-voc,11,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,<=50K
26,Bachelors,13,Never-married,Tech-support,White,Female,35,United-States,<=50K
20,Some-college,10,Never-married,Tech-support,White,Female,15,United-States,<=50K
41,HS-grad,9,Never-married,Sales,White,Female,50,United-States,<=50K
49,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,45,United-States,>50K
22,Some-college,10,Never-married,Other-service,White,Female,20,United-States,<=50K
46,Bachelors,13,Divorced,Prof-specialty,White,Male,45,United-States,>50K
56,Some-college,10,Divorced,Exec-managerial,White,Female,40,United-States,<=50K
35,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,40,United-States,>50K
34,Bachelors,13,Separated,Exec-managerial,White,Female,35,United-States,<=50K
29,Masters,14,Married-civ-spouse,Prof-specialty,White,Female,40,United-States,>50K
28,12th,8,Married-civ-spouse,Prof-specialty,White,Male,45,?,<=50K
35,Bachelors,13,Never-married,Other-service,White,Male,37,United-States,<=50K
29,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,<=50K
21,Some-college,10,Never-married,Adm-clerical,White,Female,30,Columbia,<=50K
52,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,95,United-States,>50K
45,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
43,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Male,40,United-States,<=50K
35,HS-grad,9,Married-civ-spouse,?,White,Female,25,United-States,<=50K
21,Some-college,10,Never-married,?,White,Male,20,United-States,<=50K
35,10th,6,Never-married,Other-service,White,Male,40,United-States,<=50K
30,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,<=50K
45,HS-grad,9,Never-married,Machine-op-inspct,White,Female,40,Canada,<=50K
29,Some-college,10,Never-married,Other-service,White,Female,20,United-States,<=50K
29,10th,6,Never-married,Other-service,Black,Female,40,United-States,<=50K
33,Bachelors,13,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
17,10th,6,Never-married,Other-service,Black,Male,15,United-States,<=50K
52,HS-grad,9,Divorced,Sales,White,Female,25,United-States,<=50K
24,Some-college,10,Separated,Adm-clerical,White,Female,35,United-States,<=50K
32,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,40,United-States,>50K
40,Bachelors,13,Never-married,Exec-managerial,White,Female,48,United-States,<=50K
32,HS-grad,9,Separated,Exec-managerial,White,Male,40,?,<=50K
33,Bachelors,13,Never-married,Sales,White,Female,40,United-States,<=50K
30,7th-8th,4,Never-married,Craft-repair,White,Male,38,United-States,<=50K
28,HS-grad,9,Never-married,Adm-clerical,White,Male,40,United-States,<=50K
62,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,White,Male,50,United-States,<=50K
46,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,40,United-States,>50K
32,Assoc-voc,11,Never-married,Tech-support,White,Female,64,United-States,<=50K
26,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
41,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
57,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,40,United-States,>50K
52,Some-college,10,Married-civ-spouse,Sales,White,Male,45,United-States,>50K
35,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
19,HS-grad,9,Never-married,Handlers-cleaners,White,Male,16,United-States,<=50K
49,Bachelors,13,Never-married,Exec-managerial,White,Male,45,United-States,>50K
47,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,60,?,>50K
38,11th,7,Married-civ-spouse,Adm-clerical,White,Female,32,United-States,<=50K
30,HS-grad,9,Never-married,Machine-op-inspct,White,Male,40,United-States,<=50K
32,11th,7,Married-civ-spouse,Handlers-cleaners,White,Male,40,Columbia,<=50K
32,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Female,50,United-States,>50K
46,Assoc-voc,11,Never-married,Exec-managerial,White,Female,40,United-States,<=50K
22,HS-grad,9,Never-married,Farming-fishing,White,Male,50,United-States,<=50K
47,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,50,United-States,<=50K
57,Some-college,10,Married-civ-spouse,Sales,White,Female,25,United-States,>50K
47,Some-college,10,Divorced,Adm-clerical,Black,Female,40,United-States,<=50K
41,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,56,United-States,>50K
36,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,40,United-States,<=50K
32,Bachelors,13,Married-civ-spouse,Farming-fishing,White,Male,60,United-States,<=50K
37,11th,7,Married-spouse-absent,Other-service,White,Male,40,El-Salvador,<=50K
36,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,45,United-States,<=50K
64,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
17,10th,6,Never-married,Other-service,White,Male,15,United-States,<=50K
23,Some-college,10,Never-married,Adm-clerical,White,Female,15,United-States,<=50K
40,Some-college,10,Divorced,Adm-clerical,White,Female,40,United-States,<=50K
42,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
37,HS-grad,9,Married-civ-spouse,Other-service,White,Male,42,United-States,<=50K
35,Some-college,10,Never-married,Handlers-cleaners,White,Female,40,United-States,<=50K
56,HS-grad,9,Divorced,Other-service,White,Male,50,United-States,<=50K
52,Bachelors,13,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,40,United-States,<=50K
37,Bachelors,13,Married-civ-spouse,Tech-support,White,Male,45,United-States,>50K
48,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,65,United-States,>50K
24,HS-grad,9,Divorced,Other-service,White,Female,40,Japan,<=50K
33,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
39,Assoc-voc,11,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,40,Philippines,<=50K
34,HS-grad,9,Divorced,Adm-clerical,Black,Male,42,United-States,<=50K
24,Bachelors,13,Divorced,?,White,Female,40,United-States,<=50K
23,Some-college,10,Never-married,Exec-managerial,Other,Male,24,Peru,<=50K
49,HS-grad,9,Married-civ-spouse,Sales,White,Male,65,United-States,>50K
18,HS-grad,9,Never-married,Other-service,White,Male,25,United-States,<=50K
20,12th,8,Never-married,Machine-op-inspct,White,Male,40,United-States,<=50K
54,Masters,14,Married-civ-spouse,Sales,White,Male,55,United-States,>50K
19,Some-college,10,Never-married,Adm-clerical,White,Male,40,United-States,<=50K
53,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,46,United-States,>50K
34,12th,8,Separated,?,Black,Female,40,United-States,<=50K
28,HS-grad,9,Never-married,Craft-repair,White,Male,40,United-States,<=50K
35,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,<=50K
20,Some-college,10,Never-married,Sales,White,Female,20,United-States,<=50K
31,Some-college,10,Divorced,Adm-clerical,White,Female,50,United-States,<=50K
37,Doctorate,16,Separated,Prof-specialty,White,Female,40,United-States,<=50K
64,12th,8,Married-civ-spouse,Craft-repair,White,Male,40,Columbia,<=50K
42,Some-college,10,Married-civ-spouse,Tech-support,White,Male,40,United-States,>50K
27,Some-college,10,Divorced,Sales,White,Male,50,United-States,<=50K
36,Some-college,10,Never-married,Other-service,White,Female,50,United-States,<=50K
36,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,40,United-States,>50K
23,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,40,United-States,<=50K
46,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
24,11th,7,Never-married,Craft-repair,Black,Male,35,Jamaica,<=50K
22,HS-grad,9,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
62,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
19,HS-grad,9,Never-married,Other-service,White,Male,40,Puerto-Rico,<=50K
20,HS-grad,9,Never-married,Other-service,White,Male,30,United-States,<=50K
47,Masters,14,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,40,?,>50K
57,HS-grad,9,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
19,HS-grad,9,Never-married,Machine-op-inspct,White,Male,35,United-States,<=50K
37,Masters,14,Married-civ-spouse,Prof-specialty,White,Female,45,United-States,>50K
35,HS-grad,9,Married-civ-spouse,Sales,White,Male,65,United-States,>50K
17,12th,8,Never-married,Sales,White,Female,20,United-States,<=50K
36,Some-college,10,Divorced,Adm-clerical,White,Female,35,United-States,<=50K
50,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,40,United-States,>50K
35,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Female,35,United-States,<=50K
27,Doctorate,16,Never-married,Prof-specialty,White,Male,77,United-States,<=50K
28,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,30,United-States,<=50K
29,Prof-school,15,Divorced,Prof-specialty,White,Male,60,United-States,>50K
25,HS-grad,9,Separated,Craft-repair,Black,Male,40,United-States,<=50K
47,Assoc-acdm,12,Widowed,Exec-managerial,White,Female,67,United-States,<=50K
29,Masters,14,Married-civ-spouse,Prof-specialty,White,Female,45,United-States,>50K
19,HS-grad,9,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
49,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,40,United-States,<=50K
31,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,25,United-States,>50K
43,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Black,Female,40,United-States,<=50K
56,11th,7,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
42,HS-grad,9,Divorced,Craft-repair,White,Female,40,United-States,<=50K
45,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,56,United-States,>50K
40,Bachelors,13,Widowed,Exec-managerial,White,Female,40,United-States,<=50K
44,Some-college,10,Divorced,Adm-clerical,White,Female,38,United-States,<=50K
17,10th,6,Never-married,?,White,Female,20,United-States,<=50K
36,HS-grad,9,Divorced,Adm-clerical,White,Female,40,United-States,<=50K
19,Some-college,10,Never-married,Sales,White,Female,20,United-States,<=50K
53,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,>50K
72,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,35,United-States,<=50K
46,Assoc-voc,11,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,60,United-States,<=50K
33,Some-college,10,Separated,Prof-specialty,White,Female,37,United-States,<=50K
22,9th,5,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,40,Philippines,<=50K
17,11th,7,Never-married,?,White,Female,25,United-States,<=50K
41,HS-grad,9,Married-civ-spouse,Tech-support,White,Male,45,?,>50K
46,9th,5,Married-civ-spouse,Machine-op-inspct,White,Male,43,United-States,<=50K
33,HS-grad,9,Never-married,Sales,White,Female,20,United-States,<=50K
32,Preschool,1,Married-civ-spouse,Machine-op-inspct,White,Male,40,Mexico,<=50K
52,HS-grad,9,Divorced,Craft-repair,White,Male,40,United-States,<=50K
27,HS-grad,9,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
48,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,72,United-States,>50K
22,Some-college,10,Never-married,Adm-clerical,White,Female,35,United-States,<=50K
25,HS-grad,9,Divorced,Other-service,White,Male,50,United-States,<=50K
60,HS-grad,9,Married-civ-spouse,?,White,Male,42,United-States,<=50K
38,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,40,United-States,<=50K
37,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,50,United-States,<=50K
49,Some-college,10,Divorced,Adm-clerical,White,Female,40,United-States,<=50K
40,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,30,United-States,<=50K
48,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,46,United-States,>50K
31,Some-college,10,Never-married,Adm-clerical,Black,Female,40,United-States,<=50K
40,HS-grad,9,Married-civ-spouse,Other-service,White,Male,45,United-States,<=50K
25,HS-grad,9,Divorced,Sales,White,Female,37,United-States,<=50K
68,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,>50K
18,HS-grad,9,Never-married,?,Black,Female,20,United-States,<=50K
19,12th,8,Never-married,Farming-fishing,White,Female,30,United-States,<=50K
35,HS-grad,9,Never-married,Transport-moving,White,Male,60,United-States,<=50K
28,HS-grad,9,Divorced,Adm-clerical,White,Female,50,United-States,<=50K
53,HS-grad,9,Divorced,Sales,White,Female,40,United-States,<=50K
33,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,41,United-States,<=50K
20,HS-grad,9,Never-married,Handlers-cleaners,White,Male,40,United-States,<=50K
45,Bachelors,13,Never-married,Sales,White,Female,35,United-States,<=50K
36,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,50,United-States,>50K
34,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,45,United-States,<=50K
32,Some-college,10,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
19,Some-college,10,Never-married,Transport-moving,White,Male,25,United-States,<=50K
24,HS-grad,9,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
34,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,40,United-States,>50K
32,HS-grad,9,Never-married,Adm-clerical,White,Female,35,United-States,<=50K
37,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,45,United-States,>50K
31,Some-college,10,Separated,Sales,White,Female,40,Mexico,<=50K
21,Some-college,10,Never-married,Other-service,White,Female,35,United-States,<=50K
47,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,85,United-States,>50K
23,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
33,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,>50K
60,Bachelors,13,Married-civ-spouse,?,Asian-Pac-Islander,Male,25,South,<=50K
17,HS-grad,9,Never-married,Adm-clerical,White,Male,20,United-States,<=50K
67,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,24,United-States,<=50K
57,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,55,United-States,>50K
17,11th,7,Never-married,Handlers-cleaners,White,Male,20,Peru,<=50K
53,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
25,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,50,United-States,>50K
24,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,49,United-States,>50K
48,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,40,United-States,<=50K
51,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,47,United-States,>50K
38,HS-grad,9,Separated,Protective-serv,Black,Male,40,United-States,<=50K
51,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,46,United-States,>50K
18,HS-grad,9,Never-married,Tech-support,White,Female,10,United-States,<=50K
23,Some-college,10,Separated,Sales,White,Female,40,United-States,<=50K
42,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,60,United-States,>50K
34,HS-grad,9,Separated,Other-service,White,Female,35,?,<=50K
39,HS-grad,9,Never-married,Machine-op-inspct,White,Male,40,United-States,<=50K
20,HS-grad,9,Never-married,?,White,Male,12,United-States,<=50K
39,Some-college,10,Never-married,Other-service,Black,Female,40,United-States,<=50K
21,Some-college,10,Never-married,Farming-fishing,White,Male,40,United-States,<=50K
26,7th-8th,4,Never-married,Craft-repair,White,Male,40,Mexico,<=50K
54,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,40,United-States,<=50K
34,Some-college,10,Divorced,Sales,White,Female,40,United-States,<=50K
32,HS-grad,9,Never-married,Transport-moving,White,Male,40,United-States,<=50K
59,7th-8th,4,Married-civ-spouse,Transport-moving,White,Male,40,United-States,<=50K
24,11th,7,Married-civ-spouse,?,Other,Female,24,United-States,<=50K
54,Bachelors,13,Widowed,Sales,White,Female,40,United-States,<=50K
54,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,40,United-States,<=50K
67,HS-grad,9,Widowed,Sales,White,Female,18,United-States,<=50K
33,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,60,United-States,<=50K
37,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,40,United-States,<=50K
47,Bachelors,13,Divorced,Other-service,White,Female,25,Germany,<=50K
51,HS-grad,9,Divorced,Other-service,White,Female,40,United-States,<=50K
45,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,40,United-States,<=50K
19,HS-grad,9,Never-married,Other-service,White,Female,30,United-States,<=50K
58,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,24,United-States,>50K
27,HS-grad,9,Never-married,Craft-repair,Black,Male,40,United-States,<=50K
36,Some-college,10,Never-married,Other-service,White,Female,40,United-States,<=50K
20,Assoc-acdm,12,Never-married,?,White,Male,40,United-States,<=50K
51,HS-grad,9,Never-married,Adm-clerical,White,Female,40,United-States,<=50K
45,Masters,14,Never-married,Prof-specialty,White,Female,60,United-States,<=50K
32,HS-grad,9,Divorced,Adm-clerical,White,Male,40,United-States,<=50K
59,HS-grad,9,Divorced,Other-service,Black,Female,40,United-States,<=50K
45,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,40,United-States,>50K
43,HS-grad,9,Married-civ-spouse,?,White,Male,40,United-States,<=50K
54,10th,6,Divorced,Prof-specialty,White,Male,68,United-States,>50K
20,Some-college,10,Never-married,?,White,Female,32,United-States,<=50K
29,Bachelors,13,Never-married,Prof-specialty,Black,Female,42,United-States,<=50K
28,11th,7,Never-married,Other-service,Black,Female,40,Jamaica,<=50K
18,11th,7,Never-married,Sales,White,Female,40,United-States,<=50K
49,Bachelors,13,Divorced,Prof-specialty,White,Female,50,United-States,<=50K
